SKU,NAME,ID,pif1,pif2,pif3,pif4,pif5,pif6,pif7,pif8,pif9
BSP-798503,Oil Fill Dipstick for 6.5 & 10hp Only,7046,https://www.primosupply.com/images/BSP-799941.jpg,,,,,,,,
BSP-798615,Spark Plug for 13hp Only,7047,https://www.primosupply.com/images/BSP-798615.jpg,,,,,,,,
BSP-798634,Fuel Shut-Off Valve for 6.5hp Only,7048,https://www.primosupply.com/images/BSP-798634.jpg,,,,,,,,
BSP-799073,Fuel Shut-Off Valve for 10hp Only,7049,https://www.primosupply.com/images/BSP-799073.jpg,,,,,,,,
BSP-799324,Fuel Tank Cap for 10hp Only,7050,https://www.primosupply.com/images/BSP-799324.jpg,,,,,,,,
BSP-799818,Air Filter for 13hp,7051,https://www.primosupply.com/images/BSP-799818.jpg,,,,,,,,
BSP-799882,Carburetor for 13hp Only,7052,https://www.primosupply.com/images/BSP-799882.jpg,,,,,,,,
BSP-799941,Oil Fill Dipstick for 13hp Only,7053,https://www.primosupply.com/images/BSP-799941.jpg,,,,,,,,
BSP-84003204,Carburetor for 10hp Only,7054,https://www.primosupply.com/images/BSP-84003204.jpg,,,,,,,,
COW-SAP-400,"Air Purifier, Coway Smart 400 (up to 1560 sq ft)                                                                        ",7055,https://www.primosupply.com/images/coway_airmega400.jpg,https://www.primosupply.com/images/coway_airmega400.jpg,https://www.primosupply.com/images/coway_airmega400_side.jpg,https://www.primosupply.com/images/coway_airmega400_top.jpg,https://www.primosupply.com/images/coway_airmega400_room.jpg,,,,
COX-1125-5-100,"Reel, 3/4"" I.D Hose Manual 100' Cap                                                                                     ",7056,https://www.primosupply.com/images/COX-1125-5-100.jpg,,,,,,,,
COX-1125-5-175,"Reel, 3/4"" I.D Hose Manual 175' Cap                                                                                     ",7057,https://www.primosupply.com/images/COX-1125-5-175.jpg,,,,,,,,
COX-1125-5-175-A,"Reel, 3/4"" I.D Hose Manual 175' Cap                                                                                     ",7058,https://www.primosupply.com/images/COX-1125-5-175-A.jpg,,,,,,,,
COX-1175-6-150,"Reel, 3/4"" I.D Hose Manual 100' Cap                                                                                     ",7059,https://www.primosupply.com/images/COX-1175-6-150.jpg,,,,,,,,
COX-1185-2024,"1 1/2"" I.D. 100' Hose Capacity Hand Crank Hose Reel                                                                     ",7060,https://www.primosupply.com/images/COX-1185-2024.jpg,,,,,,,,
COX-1185-2528,"Hand Crank Hose Reel,1 1/2"" I.D 150' hose capacity                                                                      ",7061,https://www.primosupply.com/images/COX-1185-2528.jpg,,,,,,,,
COX-PR-1125-12,Portable Cart for Hose Reels,7062,https://www.primosupply.com/images/COX-PR-1125-12.jpg,,,,,,,,
DAB-60161182,"Pump, DAB E.SYBOX 230v 1PH Booster                                                                                      ",7063,https://www.primosupply.com/images/esybox_dock.jpg,https://www.primosupply.com/images/esybox_dock.jpg,https://www.primosupply.com/images/esybox_back.jpg,https://www.primosupply.com/images/esybox_hori.jpg,https://www.primosupply.com/images/esybox_twin.jpg,https://www.primosupply.com/images/E.SYBOX%20internals.jpg,https://www.primosupply.com/images/E.SYBOX%20pump%20curve.jpg,,
DAB-60188927,"Pump, DAB E.SYBOX MINI³ 115/230v 1PH Booster                                                                            ",7064,https://www.primosupply.com/images/E.SYBOX_MINI_3-5b0febc27802a.jpg,https://www.primosupply.com/images/E.SYBOX_MINI_3-5b0febcf0bb09.jpg,https://www.primosupply.com/images/E.SYBOX_MINI_3-5b0febd33883f.jpg,https://www.primosupply.com/images/MINI3%20internals.jpg,https://www.primosupply.com/images/MINI3%20pump%20curve.jpg,https://www.primosupply.com/images/MINI3%20dual%20setup.jpg,,,
DI-E025-BPC1.0-10,"1/4"" Barb Pressure Compensating Emitter 1.0 gph BLACK (Pack of 10)                                                      ",7065,https://www.primosupply.com/images/DI-E025.jpg,,,,,,,,
DI-E025-BPC1.0-100,"1/4"" Barb Pressure Compensating Emitter 1.0 gph BLACK (Pack of 100)                                                     ",7066,https://www.primosupply.com/images/DI-E025.jpg,,,,,,,,
DI-E025-BPC2.0-10,"1/4"" Barb Pressure Compensating Emitter 2.0 gph GREEN (Pack of 10)                                                      ",7067,https://www.primosupply.com/images/DI-E025%20GREEN.jpg,,,,,,,,
DI-E025-BPC2.0-100,"1/4"" Barb Pressure Compensating Emitter 2.0 gph GREEN (Pack of 100)                                                     ",7068,https://www.primosupply.com/images/DI-E025%20GREEN.jpg,,,,,,,,
DI-E025-CFD7.2,"Emitter, C-Frame Downspray 7.2gph (Pack of 25)                                                                          ",7069,https://www.primosupply.com/images/C%20Emitter_clipped_rev_1.jpeg,,,,,,,,
DI-E025-CFD7.2-25,"Emitter, C-Frame Downspray 7.2gph (Pack of 25)                                                                          ",7070,https://www.primosupply.com/images/C%20Emitter_clipped_rev_1.jpeg,,,,,,,,
DI-GP2W-100,"Goof Plugs, 2-Way (Pack of 100)                                                                                         ",7071,https://www.primosupply.com/images/Goof%20Plugs_clipped_rev_1.jpeg,,,,,,,,
DI-OSS-06-100,"Olson Spike Stake, 6"" Plastic (Bag of 50)                                                                               ",7072,https://www.primosupply.com/images/6in%20Spikes.jpg,,,,,,,,
DI-SS025-100,"Support Stake, 0.125-0.25 Tubing - Plastic (Bag of 100)                                                                 ",7073,https://www.primosupply.com/images/Support%20Stakes_clipped_rev_1.jpeg,,,,,,,,
DI-T025E06-100,"Tubing, 1/4"" Emitter 6"" Spacing - 100'                                                                                  ",7074,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DI-T025E09-100,"Tubing, 1/4"" Emitter 9"" Spacing - 100'                                                                                  ",7075,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DI-T025E12-100,"Tubing, 1/4"" Emitter 12"" Spacing - 100'                                                                                 ",7076,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DI-T025P-100,"Tubing, 1/4"" Distribution - 100' Poly                                                                                   ",7077,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DI-T050E12-100,"Tubing, 1/2"" Emitter 12"" Spacing - 100'                                                                                 ",7078,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DI-T050E12-500,"Tubing, 1/2"" Emitter 12"" Spacing - 500'                                                                                 ",7079,https://www.primosupply.com/images/DI-T025E.jpg,,,,,,,,
DP-13039-5MSPR,"Yoke, FF5 Rear Two Stage 1"" Shaft RED - UNC Threaded Discharge (Inc Bolts)                                              ",7080,https://www.primosupply.com/images/DP-13039-5MSPR_clipped_rev_1.jpeg,https://www.primosupply.com/images/DP-13039-5MSPR_clipped_rev_1.jpeg,https://www.primosupply.com/images/DP-13039-5MSPR%20flange_clipped_rev_1.jpeg,https://www.primosupply.com/images/bolts%201_clipped_rev_1.jpeg,https://www.primosupply.com/images/bolts%20end_clipped_rev_1.jpeg,,,,
DP-13039MSPR,"Yoke, FF5 Rear 5/8"" Shaft RED - UNC Threaded Discharge (Yoke Only)                                                      ",7081,https://www.primosupply.com/images/13039-58_clipped_rev_1.jpeg,,,,,,,,
DP-13081-3SP,FF5 Inlet Flap Valve (All Models),7082,https://www.primosupply.com/images/dp-13081-3SP.jpg,,,,,,,,
DP-13376-3SP,"Impeller Bottom, FF5 Two Stage 2nd Stage 13hp ONLY                                                                      ",7085,https://www.primosupply.com/images/13376%20no%20bolt_clipped_rev_1.jpeg,,,,,,,,
DP-13381-10SP,"Impeller Top, FF5 1st Stage Top 6/13 HP ONLY                                                                            ",7089,https://www.primosupply.com/images/13381%20top_clipped_rev_1.jpeg,,,,,,,,
DP-13381-2SP,"Impeller, FF5 First Stage Top 9HP ONLY                                                                                  ",7090,https://www.primosupply.com/images/13381%20top_clipped_rev_1.jpeg,,,,,,,,
DP-13386,"Cover Plate, FF5 Two Stage                                                                                              ",7093,https://www.primosupply.com/images/DP-13386_clipped_rev_1.jpeg,,,,,,,,
DP-13425PR,"Bracket, FF5 Front Casing RED                                                                                           ",7094,https://www.primosupply.com/images/DP-13425PR%20B_clipped_rev_1.jpeg,https://www.primosupply.com/images/DP-13425PR%20B_clipped_rev_1.jpeg,https://www.primosupply.com/images/DP-13425PR_clipped_rev_1.jpeg,,,,,,
DP-13498SPR,"Outlet, FF5 Discharge (3-way NPT) RED                                                                                   ",7096,https://www.primosupply.com/images/Discharge_clipped_rev_1.jpeg,https://www.primosupply.com/images/Discharge_clipped_rev_1.jpeg,https://www.primosupply.com/images/Discharge%20Head%20Top_clipped_rev_1.jpeg,https://www.primosupply.com/images/Discharge%20Head%20Bottom_clipped_rev_1.jpeg,,,,,
DP-13525-3SPR,"Casing, FF5 Front NPT RED                                                                                               ",7097,https://www.primosupply.com/images/casing%20front_clipped_rev_1.jpeg,https://www.primosupply.com/images/casing%20front_clipped_rev_1.jpeg,,,,,,,
DP-13539,"Gasket, FF5 Discharge Head (3-way)                                                                                      ",7099,https://www.primosupply.com/images/DP-13539.jpg,,,,,,,,
DP-13539.3,FF5 Discharge Head Gasket (3-Way) (Pack of 3),7100,https://www.primosupply.com/images/DP-13539.jpg,,,,,,,,
DP-14078,"Wrench, Torrium 2                                                                                                       ",7104,https://www.primosupply.com/images/dp-14078.jpg,,,,,,,,
DP-31787-350CSA,"Hydrascan, 220V US OBSOLETE                                                                                             ",7106,https://www.primosupply.com/images/hydrascan.jpg,,,,,,,,
DP-31800-260,"Hydrascan, 110V US OBSOLETE                                                                                             ",7107,https://www.primosupply.com/images/hydrascan.jpg,,,,,,,,
DP-32014,"Seal Kit, HS Pump                                                                                                       ",7108,https://www.primosupply.com/images/32014.jpg,,,,,,,,
DP-32162,FF5 Drain Plug (New Bayonet),7109,https://www.primosupply.com/images/dp-32162.jpg,,,,,,,,
DP-32163,FF5 & FF93 Casing Bolts with Washer and Nut (pk 6),7110,https://www.primosupply.com/images/dp-32163.jpg,,,,,,,,
DP-32169,"Cap Assy, 1.5"" NPSH  POLYMER                                                                                            ",7111,https://www.primosupply.com/images/1.5%20cap_clipped_rev_1.png,,,,,,,,
DP-32170,"Cap Assy, 1"" NPSH POLYMER                                                                                               ",7112,https://www.primosupply.com/images/1%20cap_clipped_rev_1.png,,,,,,,,
DP-32381,"Flow Switch, BF (NPT) NOT FOR POTABLE WATER USE                                                                         ",7114,https://www.primosupply.com/images/kelco180x180.jpg,,,,,,,,
DP-32566,"Wear Ring Kit, HS Series                                                                                                ",7115,https://www.primosupply.com/images/davey%20wear%20ring.jpg,,,,,,,,
DP-32693,"Check Valve, Torrium 2 Assembly                                                                                         ",7116,https://www.primosupply.com/images/TT2%20Check%20Valve_clipped_rev_1.png,,,,,,,,
DP-32694,Torrium 2 Priming Cap,7117,https://www.primosupply.com/images/DP-32694.jpg,,,,,,,,
DP-32753,"Seal Kit, HP Series                                                                                                     ",7118,https://www.primosupply.com/images/DAVEY_LOGO_A.GIF,,,,,,,,
DP-33076NPT,"Davey Supercell Expansion Tank 8C - 1"" MNPT                                                                             ",7119,https://www.primosupply.com/images/Supercell_C.jpg,,,,,,,,
DP-400059,"Capacitor, HS Series -2 and -3 Models (45 uf)                                                                           ",7120,https://www.primosupply.com/images/davey%20hs%20capacitor.jpg,,,,,,,,
DP-400270,"Capacitor, HS18-40 (12uf)                                                                                               ",7121,https://www.primosupply.com/images/davey%20hs1840.jpg,,,,,,,,
DP-400283SP,"Capacitor, HS20-65 (30uf)                                                                                               ",7122,https://www.primosupply.com/images/davey%20hs2065.jpg,,,,,,,,
DP-403435NPT-1,"Outlet, 5 way SS304                                                                                                     ",7126,https://www.primosupply.com/images/DAVEY_LOGO_A.GIF,,,,,,,,
DP-43233-34,"Power Cord, B Series Flow Switch 240V                                                                                   ",7128,https://www.primosupply.com/images/DAVEY_LOGO_A.GIF,,,,,,,,
